Job Name,Job Salary,Job Year,Job Area,Job Degree,Job label,Industry,Scale
解决方案经理,8千-1.5万,2年及以上,武汉·东西湖区,本科,"['售前支撑', '系统集成方案', '客户洞察', '解决方案制定', '需求挖掘', '技术方案编写', '技术文档', '五险一金', '周末双休', '带薪年假', '节日福利']",['通信/电信运营、增值服务'],['500-1000人']
大区销售经理,9千-1.5万,2年及以上,,本科,"['医院信息化', '醫院大型設備', '五险一金', '员工旅游', '专业培训', '绩效奖金', '年终奖金']",['电子技术/半导体/集成电路'],['50-150人']
普运/水运营销专员,8千-1.5万,无需经验,,大专,"['五险一金', '专业培训', '绩效奖金', '定期体检', '周末双休', '节日福利', '绩效奖金', '弹性工作']",['交通/运输/物流'],['150-500人']
武汉研发中心-研发类岗位,1-1.5万·16薪,3年及以上,武汉·江汉区,本科,"['计算机', 'java', '前端开发', '物联网', '五险一金', '年终奖金']",['通信/电信/网络设备'],['1000-5000人']
装配钳工,5.5-8千,3-4年,广州·增城区,中技/中专,"['调试', '机械图纸', '钳工工具', '印刷机', '数码印刷', '清点物料', '安装调试', '钳工技能', '钳工', '装配', '五险一金', '员工旅游', '专业培训', '定期体检', '大小周工作制', '包工作餐', '加班补贴']",['机械/设备/重工'],['50-150人']
大区销售经理,9千-1.5万,2年及以上,,本科,"['医院信息化', '醫院大型設備', '五险一金', '员工旅游', '专业培训', '绩效奖金', '年终奖金']",['电子技术/半导体/集成电路'],['50-150人']
摄影剪辑美工,7千-1万,2年及以上,广州·番禺区,本科,"['视频拍摄', '广告', 'pr', '影视制作', '抖音', '拍摄剪辑', '街访探店', '拍摄脚本', '视频制作软件', '交通补贴', '餐饮补贴', '绩效奖金', '社保', '下午茶', '员工活动']",['交通/运输/物流'],['少于50人']
拔尖计划-云原生应用架构设计(视频融合服务应用方向),5-10万,5-7年,重庆·渝北区,本科,"['五险一金', '餐饮补贴', '通讯补贴', '年终奖金']",['通信/电信/网络设备'],['1000-5000人']
机械工程师,6千-1万,2年,眉山,本科,"['五险一金', '餐饮补贴', '通讯补贴', '交通补贴', '绩效奖金']",['仪器仪表/工业自动化'],['500-1000人']
大区销售经理,9千-1.5万,2年及以上,,本科,"['医院信息化', '醫院大型設備', '五险一金', '员工旅游', '专业培训', '绩效奖金', '年终奖金']",['电子技术/半导体/集成电路'],['50-150人']
IOT软件开发工程师,6千-1.2万·14薪,无需经验,厦门,本科,"['计算机', 'IOT', '物联网', '智能家居', '五险一金', '年终奖金', '带薪年假', '专业培训', '节日福利', '周末双休', '绩效奖金']",['家居/室内设计/装潢'],['5000-10000人']
售前方案,1-1.5万·16薪,3-4年,南宁,本科,"['五险一金', '餐饮补贴', '通讯补贴', '年终奖金']",['通信/电信/网络设备'],['1000-5000人']
人力资源部部长,1.2-1.6万,5年及以上,成都·龙泉驿区,硕士,"['五险一金', '员工食堂', '免费宿舍', '有通勤班车', '免费停车']",['仪器仪表/工业自动化'],['500-1000人']
大区销售经理,9千-1.5万,2年及以上,,本科,"['医院信息化', '醫院大型設備', '五险一金', '员工旅游', '专业培训', '绩效奖金', '年终奖金']",['电子技术/半导体/集成电路'],['50-150人']
QE品质工程师（电子组装）,7-9千,1年及以上,深圳·宝安区,中技/中专,"['员工宿舍', '五险一金', '带薪年假', '免费班车', '出差补贴', '年终奖金', '全勤奖', '公司旅游', '专业培训', '定期体检', '节日福利', '生日福利', '员工旅游']",['计算机软件'],['50-150人']
拔尖计划-车规模组系统开发专家,1.5-3万·16薪,3-4年,重庆·渝北区,硕士,"['五险一金', '餐饮补贴', '通讯补贴', '年终奖金']",['通信/电信/网络设备'],['1000-5000人']
智慧城市售前工程师,1.2-1.7万,5年及以上,广州·越秀区,本科,"['计算机', '自动化', '需求调研', '客户沟通', '解决方案', '智慧城市', '智慧交通', '智慧教育', '应急', '五险一金', '员工旅游', '绩效奖金', '年终奖金', '定期体检', '周末双休', '员工宿舍', '提成奖励']",['计算机服务(系统、数据服务、维修)'],['50-150人']
大区销售经理,9千-1.5万,2年及以上,,本科,"['医院信息化', '醫院大型設備', '五险一金', '员工旅游', '专业培训', '绩效奖金', '年终奖金']",['电子技术/半导体/集成电路'],['50-150人']
QE 工程师,7-9千,2年及以上,深圳·宝安区,大专,"['测试', '品质改善', '处理客户投诉', '处理客诉', '处理品质异常', '产品质量控制', 'qe工程师', '改良不良材料', '会议检讨', '检验标准', '五险一金', '免费班车', '员工旅游', '餐饮补贴', '专业培训', '年终奖金', '定期体检', '节日福利', '生日福利']",['计算机软件'],['50-150人']
DBA数据库工程师,1-1.5万·16薪,3-4年,重庆·渝北区,本科,"['数据库', '五险一金', '餐饮补贴', '通讯补贴', '年终奖金']",['通信/电信/网络设备'],['1000-5000人']
（中台）经管中心总监,1.8-2.5万,10年及以上,蚌埠,高中,"['数据分析', '运营', '财务', '市场动态', '过程管理', '网络货运', '五险一金', '专业培训', '绩效奖金', '定期体检', '周末双休', '节日福利', '绩效奖金', '弹性工作']",['交通/运输/物流'],['150-500人']
大区销售经理,9千-1.5万,2年及以上,,本科,"['医院信息化', '醫院大型設備', '五险一金', '员工旅游', '专业培训', '绩效奖金', '年终奖金']",['电子技术/半导体/集成电路'],['50-150人']
QC组长,6-9千·13薪,2年,广州·黄埔区,大专,"['质量', '主管', '五险一金', '专业培训', '年终奖金', '绩效奖金', '定期体检', '加班补贴']",['通信/电信/网络设备'],['150-500人']
售前方案,1-1.5万·16薪,3-4年,广州,本科,"['五险一金', '餐饮补贴', '通讯补贴', '年终奖金']",['通信/电信/网络设备'],['1000-5000人']
二级建造师,8千-1.4万,2年,上海·杨浦区,大专,"['消防', '五险一金', '餐饮补贴']",['计算机软件'],['150-500人']
大区销售经理,9千-1.5万,2年及以上,,本科,"['医院信息化', '醫院大型設備', '五险一金', '员工旅游', '专业培训', '绩效奖金', '年终奖金']",['电子技术/半导体/集成电路'],['50-150人']
通算公有云售前技术支撑,1-1.5万,4年及以上,佛山,本科,"['数据库', '需求分析', '网络', '解决方案', '架构设计', '安全', '竞品分析', '云计算', '应急预案', '市场定位']",['计算机服务(系统、数据服务、维修)'],['少于50人']
售前方案,1-1.5万·16薪,3-4年,广州,本科,"['五险一金', '餐饮补贴', '通讯补贴', '年终奖金']",['通信/电信/网络设备'],['1000-5000人']
大客户经理,8千-1.5万,无需经验,蚌埠,中技/中专,"['招投标', '市场推广', '客户开发', '客户资源', '网络货运', '煤炭', '大宗贸易', '五险一金', '专业培训', '绩效奖金', '定期体检', '周末双休', '节日福利', '绩效奖金', '弹性工作']",['交通/运输/物流'],['150-500人']
大区销售经理,9千-1.5万,2年及以上,,本科,"['医院信息化', '醫院大型設備', '五险一金', '员工旅游', '专业培训', '绩效奖金', '年终奖金']",['电子技术/半导体/集成电路'],['50-150人']
QE 工程师,7-9千,2年及以上,深圳·宝安区,大专,"['测试', '品质改善', '处理客户投诉', '处理客诉', '处理品质异常', '产品质量控制', 'qe工程师', '改良不良材料', '会议检讨', '检验标准', '五险一金', '免费班车', '员工旅游', '餐饮补贴', '专业培训', '年终奖金', '定期体检', '节日福利', '生日福利']",['计算机软件'],['50-150人']
拔尖计划-智慧园区产品专家,3-5万·16薪,6年及以上,成都,硕士,"['大数据', '版本管理', '产品原型设计', '五险一金', '年终奖金']",['通信/电信/网络设备'],['1000-5000人']
摄影剪辑美工,7千-1万,2年及以上,广州·番禺区,本科,"['视频拍摄', '广告', 'pr', '影视制作', '抖音', '拍摄剪辑', '街访探店', '拍摄脚本', '视频制作软件', '交通补贴', '餐饮补贴', '绩效奖金', '社保', '下午茶', '员工活动']",['交通/运输/物流'],['少于50人']
大区销售经理,9千-1.5万,2年及以上,,本科,"['医院信息化', '醫院大型設備', '五险一金', '员工旅游', '专业培训', '绩效奖金', '年终奖金']",['电子技术/半导体/集成电路'],['50-150人']
渠道管理,8千-1.2万,2年及以上,蚌埠,中技/中专,"['团队管理', '物流行业', '渠道', '销售培训', '业务指导', '五险一金', '专业培训', '绩效奖金', '定期体检', '周末双休', '节日福利', '绩效奖金', '弹性工作']",['交通/运输/物流'],['150-500人']
产品开发,1-1.5万·16薪,3-4年,重庆·渝北区,本科,"['需求分析', '项目管理', '产品开发', '五险一金', '餐饮补贴', '通讯补贴', '年终奖金']",['通信/电信/网络设备'],['1000-5000人']
阿里国际站运营专员/助理,6千-1.2万,1年及以上,深圳·南山区,大专,"['运营', 'b2b平台', '阿里国际站', 'p4p', '后台数据', '搜索排名', '外贸直通车', '餐饮补贴', '年终奖金', '五险一金', '节日福利', '带薪年假', '员工旅游']",['计算机软件'],['50-150人']
大区销售经理,9千-1.5万,2年及以上,,本科,"['医院信息化', '醫院大型設備', '五险一金', '员工旅游', '专业培训', '绩效奖金', '年终奖金']",['电子技术/半导体/集成电路'],['50-150人']
车联网硬件项目经理,1.2-2万,3年及以上,佛山·顺德区,本科,"['需求分析', '汽车', '工程机械', '对接供应商', '硬件产品测试', '技术支持', '物联网系统', '五险一金', '餐饮补贴', '专业培训', '周末双休', '节日福利', '定期体检', '技能补贴', '工龄补贴']",['机械/设备/重工'],['50-150人']
项目支持（北京）,1-1.7万·16薪,3-4年,北京·西城区,本科,"['计算机', '网络', '电子信息', '五险一金', '餐饮补贴', '通讯补贴', '年终奖金']",['通信/电信/网络设备'],['1000-5000人']
QC组长,6-9千·13薪,2年,广州·黄埔区,大专,"['质量', '主管', '五险一金', '专业培训', '年终奖金', '绩效奖金', '定期体检', '加班补贴']",['通信/电信/网络设备'],['150-500人']
大区销售经理,9千-1.5万,2年及以上,,本科,"['医院信息化', '醫院大型設備', '五险一金', '员工旅游', '专业培训', '绩效奖金', '年终奖金']",['电子技术/半导体/集成电路'],['50-150人']
解决方案经理,1-1.5万·13薪,3年及以上,东莞·东城区,本科,"['需求沟通', '储能', '节能', '项目支持', '技术交流', '宣讲答疑', '赋能培训', '解决方案', '招标', '互联网', '五险一金', '交通补贴', '专业培训', '绩效奖金', '年终奖金', '股票期权']",['计算机服务(系统、数据服务、维修)'],['1000-5000人']
拔尖计划-车规模组系统开发专家,1.5-3万·16薪,3-4年,重庆·渝北区,硕士,"['五险一金', '餐饮补贴', '通讯补贴', '年终奖金']",['通信/电信/网络设备'],['1000-5000人']
HRBP（人力资源合作伙伴）,5.5-8千,5年及以上,蚌埠,大专,"['定期体检', '工作餐', '五险一金', '绩效奖金']",['交通/运输/物流'],['150-500人']
大区销售经理,9千-1.5万,2年及以上,,本科,"['医院信息化', '醫院大型設備', '五险一金', '员工旅游', '专业培训', '绩效奖金', '年终奖金']",['电子技术/半导体/集成电路'],['50-150人']
车联网硬件项目经理,1.2-2万,3年及以上,佛山·顺德区,本科,"['需求分析', '汽车', '工程机械', '对接供应商', '硬件产品测试', '技术支持', '物联网系统', '五险一金', '餐饮补贴', '专业培训', '周末双休', '节日福利', '定期体检', '技能补贴', '工龄补贴']",['机械/设备/重工'],['50-150人']
拔尖计划-数字电路设计专家,3-5万·16薪,5-7年,南京·浦口区,硕士,"['五险一金', '餐饮补贴', '通讯补贴', '年终奖金']",['通信/电信/网络设备'],['1000-5000人']
渠道管理,8千-1.2万,2年及以上,蚌埠,中技/中专,"['团队管理', '物流行业', '渠道', '销售培训', '业务指导', '五险一金', '专业培训', '绩效奖金', '定期体检', '周末双休', '节日福利', '绩效奖金', '弹性工作']",['交通/运输/物流'],['150-500人']
业务拓展经理（检测认证业务）,8千-1万·14薪,1-3年,福州·马尾区,大专,"['五险一金', '周末双休', '定期体检', '年终奖金', '带薪年假']",['互联网/电子商务'],['50-150人']
IOT技术支持工程师,1-1.3万·13薪,1年,深圳·南山区,本科,"['调试', 'web', 'apipost', 'postman', 'web项目开发', '技术培训', '物联网', '定期团建', '全勤奖', '年终奖', '带薪年假', '五险一金', '定期培训', '全年13薪', '节日生日福利', '月度个人奖励', '月度部门奖励']",['仪器仪表/工业自动化'],['50-150人']
拔尖计划-高级语言虚拟机技术研发,3-5万·16薪,3年及以上,成都,硕士,"['java', 'c++', '架构设计', '五险一金', '年终奖金']",['通信/电信/网络设备'],['1000-5000人']
销售运营专员,1-1.3万·13薪,3年及以上,上海·长宁区,本科,"['数据管理', '销售支持', 'salesforce', '大学英语六级', '销售订单处理', '周末双休', '弹性工作', '带薪年假', '五险一金', '餐饮补贴', '节日福利', '补充医疗保险']",['计算机软件'],['150-500人']
